DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
25/01/21;000001001000001AKU;400120-GPS - TERCEIROS        5.80%;;1;;;;0;102,8023952
25/01/21;000001001000001AM4;210435-INSS;;1;;;;0;553,0143713
25/01/21;000001001000001AM5;210436-INSS 13 SALARIO;;1;;;;0;19,14251497
25/01/21;000001001000001AM6;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;1774,74491
25/01/21;000001001000001AM7;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;1774,74491;0
25/01/21;000001001000001AM8;400117-GPS - RAT/FAP;;1;;;;0;44,36886228
25/01/21;000001001000001AM9;400120-GPS - TERCEIROS        5.80%;;1;;;;0;514,6766467
25/01/21;000001001000001AOY;210435-INSS;;1;;;;0;1350,844311
25/01/21;000001001000001AOZ;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;5665,213174
25/01/21;000001001000001AP0;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;5665,213174;0
25/01/21;000001001000001AP1;400117-GPS - RAT/FAP;;1;;;;0;141,6299401
25/01/21;000001001000001AP2;400120-GPS - TERCEIROS        5.80%;;1;;;;0;1642,911377
25/01/21;000001001000001AQR;210435-INSS;;1;;;;0;270,1688623
25/01/21;000001001000001AQS;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;895,5688623
25/01/21;000001001000001AQT;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;895,5688623;0
25/01/21;000001001000001AQU;400117-GPS - RAT/FAP;;1;;;;0;22,38922156
25/01/21;000001001000001AQV;400120-GPS - TERCEIROS        5.80%;;1;;;;0;259,7149701
25/01/21;000001001000001AS0;210434-INSS FERIAS;;1;;;;0;79,70538922
25/01/21;000001001000001AS1;210435-INSS;;1;;;;0;1076,17485
25/01/21;000001001000001AS2;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;4686,253892
25/01/21;000001001000001AS3;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;4686,253892;0
25/01/21;000001001000001AS4;400117-GPS - RAT/FAP;;1;;;;0;117,1568862
25/01/21;000001001000001AS5;400120-GPS - TERCEIROS        5.80%;;1;;;;0;1359,013174
25/01/21;000001001000001ATV;210435-INSS;;1;;;;0;1221,942515
25/01/21;000001001000001ATW;210436-INSS 13 SALARIO;;1;;;;0;8,982035928
25/01/21;000001001000001ATX;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;4053,337725
25/01/21;000001001000001ATY;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;4053,337725;0
25/01/21;000001001000001ATZ;400117-GPS - RAT/FAP;;1;;;;0;101,3329341
25/01/21;000001001000001AU0;400120-GPS - TERCEIROS        5.80%;;1;;;;0;1175,468263
25/01/21;000001001000001AW8;210434-INSS FERIAS;;1;;;;0;79,70538922
25/01/21;000001001000001AW9;210435-INSS;;1;;;;0;2441,870659
25/01/21;000001001000001AWA;210436-INSS 13 SALARIO;;1;;;;0;8,815568862
25/01/21;000001001000001AWB;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;9876,823952
25/01/21;000001001000001AWC;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;9876,823952;0
25/01/21;000001001000001AWD;400117-GPS - RAT/FAP;;1;;;;0;246,9209581
25/01/21;000001001000001AWE;400120-GPS - TERCEIROS        5.80%;;1;;;;0;2864,279042
25/01/21;000001001000001AZC;210435-INSS;;1;;;;0;1170,731737
25/01/21;000001001000001AZD;210436-INSS 13 SALARIO;;1;;;;0;10,59760479
25/01/21;000001001000001AZE;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;4285,292216
25/01/21;000001001000001AZF;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;4285,292216;0
25/01/21;000001001000001AZG;400117-GPS - RAT/FAP;;1;;;;0;107,1329341
25/01/21;000001001000001AZH;400120-GPS - TERCEIROS        5.80%;;1;;;;0;1242,735329
25/01/21;000001001000001B1Y;210435-INSS;;1;;;;0;180,1125749
25/01/21;000001001000001B1Z;210435-INSS;;1;;;;0;180,1125749
25/01/21;000001001000001B20;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;1661,676647
25/01/21;000001001000001B21;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;1365,269461
25/01/21;000001001000001B22;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;1661,676647;0
25/01/21;000001001000001B23;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;1365,269461;0
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
25/01/21;000001001000001B24;400117-GPS - RAT/FAP;;1;;;;0;41,54251497
25/01/21;000001001000001B25;400117-GPS - RAT/FAP;;1;;;;0;34,13173653
25/01/21;000001001000001B26;400120-GPS - TERCEIROS        5.80%;;1;;;;0;481,8862275
25/01/21;000001001000001B27;400120-GPS - TERCEIROS        5.80%;;1;;;;0;395,9281437
25/01/21;000001001000001B40;210434-INSS FERIAS;;1;;;;0;159,4107784
25/01/21;000001001000001B41;210434-INSS FERIAS;;1;;;;0;79,70538922
25/01/21;000001001000001B42;210435-INSS;;1;;;;0;2417,008383
25/01/21;000001001000001B43;210435-INSS;;1;;;;0;10,3508982
25/01/21;000001001000001B44;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;12218,29581
25/01/21;000001001000001B45;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;491,1209581
25/01/21;000001001000001B46;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;12218,29581;0
25/01/21;000001001000001B47;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;491,1209581;0
25/01/21;000001001000001B48;400117-GPS - RAT/FAP;;1;;;;0;305,4586826
25/01/21;000001001000001B49;400117-GPS - RAT/FAP;;1;;;;0;12,27784431
25/01/21;000001001000001B4A;400120-GPS - TERCEIROS        5.80%;;1;;;;0;3543,305389
25/01/21;000001001000001B4B;400120-GPS - TERCEIROS        5.80%;;1;;;;0;142,4251497
25/01/21;000001001000001B7S;210434-INSS FERIAS;;1;;;;0;79,70538922
25/01/21;000001001000001B7T;210435-INSS;;1;;;;0;1991,589222
25/01/21;000001001000001B7U;210435-INSS;;1;;;;0;90,05628743
25/01/21;000001001000001B7V;210436-INSS 13 SALARIO;;1;;;;0;12,60479042
25/01/21;000001001000001B7W;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;9430,205988
25/01/21;000001001000001B7X;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;664,9760479
25/01/21;000001001000001B7Y;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;9430,205988;0
25/01/21;000001001000001B7Z;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;664,9760479;0
25/01/21;000001001000001B80;400117-GPS - RAT/FAP;;1;;;;0;235,754491
25/01/21;000001001000001B81;400117-GPS - RAT/FAP;;1;;;;0;16,6239521
25/01/21;000001001000001B82;400120-GPS - TERCEIROS        5.80%;;1;;;;0;2734,760479
25/01/21;000001001000001B83;400120-GPS - TERCEIROS        5.80%;;1;;;;0;192,8431138
25/01/21;000001001000001BBZ;210434-INSS FERIAS;;1;;;;0;79,70538922
25/01/21;000001001000001BC0;210435-INSS;;1;;;;0;780,9724551
25/01/21;000001001000001BC1;210436-INSS 13 SALARIO;;1;;;;0;26,54131737
25/01/21;000001001000001BC2;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;3889,71976
25/01/21;000001001000001BC3;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;3889,71976;0
25/01/21;000001001000001BC4;400117-GPS - RAT/FAP;;1;;;;0;97,24311377
25/01/21;000001001000001BC5;400120-GPS - TERCEIROS        5.80%;;1;;;;0;1128,019162
25/01/21;000001001000001BEW;210435-INSS;;1;;;;0;1657,409581
25/01/21;000001001000001BEX;210435-INSS;;1;;;;0;90,05628743
25/01/21;000001001000001BEY;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;6137,389222
25/01/21;000001001000001BEZ;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;526,9461078
25/01/21;000001001000001BF0;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;6137,389222;0
25/01/21;000001001000001BF1;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;526,9461078;0
25/01/21;000001001000001BF2;400117-GPS - RAT/FAP;;1;;;;0;153,4359281
25/01/21;000001001000001BF3;400117-GPS - RAT/FAP;;1;;;;0;13,17365269
25/01/21;000001001000001BF4;400120-GPS - TERCEIROS        5.80%;;1;;;;0;1779,841916
25/01/21;000001001000001BF5;400120-GPS - TERCEIROS        5.80%;;1;;;;0;152,8143713
25/01/21;000001001000001BHH;210434-INSS FERIAS;;1;;;;0;85,3988024
25/01/21;000001001000001BHI;210435-INSS;;1;;;;0;4,65748503
25/01/21;000001001000001BHJ;210435-INSS;;1;;;;0;90,05628743
25/01/21;000001001000001BHK;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;699,9904192
25/01/21;000001001000001BHL;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;287,4251497
25/01/21;000001001000001BHM;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;699,9904192;0
25/01/21;000001001000001BHN;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;287,4251497;0
25/01/21;000001001000001BHO;400117-GPS - RAT/FAP;;1;;;;0;17,4994012
25/01/21;000001001000001BHP;400117-GPS - RAT/FAP;;1;;;;0;7,185628743
25/01/21;000001001000001BHQ;400120-GPS - TERCEIROS        5.80%;;1;;;;0;202,9976048
25/01/21;000001001000001BHR;400120-GPS - TERCEIROS        5.80%;;1;;;;0;83,35329341
25/01/21;000001001000001BK3;210434-INSS FERIAS;;1;;;;0;79,70538922
25/01/21;000001001000001BK4;210435-INSS;;1;;;;0;774,7461078
25/01/21;000001001000001BK5;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;2847,287425
25/01/21;000001001000001BK6;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;2847,287425;0
25/01/21;000001001000001BK7;400117-GPS - RAT/FAP;;1;;;;0;71,18203593
25/01/21;000001001000001BK8;400120-GPS - TERCEIROS        5.80%;;1;;;;0;825,7125749
25/01/21;000001001000001BM2;210435-INSS;;1;;;;0;630,394012
25/01/21;000001001000001BM3;210435-INSS;;1;;;;0;90,05628743
25/01/21;000001001000001BM4;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;2275,449102
25/01/21;000001001000001BM5;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;263,4730539
25/01/21;000001001000001BM6;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;2275,449102;0
25/01/21;000001001000001BM7;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;263,4730539;0
25/01/21;000001001000001BM8;400117-GPS - RAT/FAP;;1;;;;0;56,88622754
25/01/21;000001001000001BM9;400117-GPS - RAT/FAP;;1;;;;0;6,586826347
25/01/21;000001001000001BMA;400120-GPS - TERCEIROS        5.80%;;1;;;;0;659,8802395
25/01/21;000001001000001BMB;400120-GPS - TERCEIROS        5.80%;;1;;;;0;76,40718563
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
25/01/21;000001001000001BO3;210437-INSS AUTÔNOMOS;;1;;;;0;282,8
25/01/21;000001001000001BO4;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;793,8107784
25/01/21;000001001000001BO5;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;793,8107784;0
25/01/21;000001001000001BOC;210435-INSS;;1;;;;0;7,932934132
25/01/21;000001001000001BOD;400115-GPS - INSS EMPRESA    20.00%;;1;;;;0;21,15808383
25/01/21;000001001000001BOE;400116-GPS - DESONERAÇÃO DA FOLHA;;1;;;;21,15808383;0
25/01/21;000001001000001BOF;400117-GPS - RAT/FAP;;1;;;;0;0,529341317
25/01/21;000001001000001BOG;400120-GPS - TERCEIROS        5.80%;;1;;;;0;6,135329341
;;;;;;;;;
31/01/21;5,0001E+13;MS CONTRIBUICAO DE TERCEIROS (VERBA 4001;51111003;1;;;;69775,22635;0
31/01/21;;20) JAN/21;;;;;;;
CONTA;DESCRICAO;;;;;;;;
21115; - OBRIG. SOCIAIS E TRABALHISTAS A RECOLHER;;;;;;;;
CONTA - 21115004                       - FGTS A RECOLHER;SALDO ANTERIOR:        1.071.867,40 C;;;;;;;;
;;;;;;;;;
07/01/21;1,1E+15;#NAME?;11112011;1;;;;128265,6156;0
;;;;;;;;;
13/01/21;1,1E+15;#NAME?;11112011;1;;;;1857,064671;0
;;;;;;;;;
15/01/21;1,1E+15;#NAME?;11112011;1;;;;250,7065868;0
15/01/21;1,1E+15;#NAME?;11112011;1;;;;134,1305389;0
;;;;;;;;;
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;673,0586826
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;1033,330539
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;12063,02156
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;3304,641916
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;1046,549701
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;1832,961677
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;5359,287425
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;860,6694611
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;196,4071856
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;235,5928144
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;5282,923353
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;519,2814371
25/01/21;1,001E+12;400222-GFIP - FGTS 8.0% RESC SLD. SAL.;;1;;;;0;60,5988024
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;1906,586826
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;1910,079042
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;120,7185629
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;644,7688623
25/01/21;1,001E+12;400202-FGTS 8.0% FOLHA;;1;;;;0;388,0239521
25/01/21;0000010010000019A5;400202-FGTS 8.0% FOLHA;;1;;;;0;2438,542515
25/01/21;0000010010000019A6;400234-GRFC - FGTS 8.0% RESC SLD. SAL.;;1;;;;0;174,5341317
25/01/21;0000010010000019A7;400240-GRFC - FGTS 8.0% RESC 13O. SAL;;1;;;;0;14,55928144
25/01/21;0000010010000019A8;404840-GRFC - VALOR MULTA RESC 40 %;;1;;;;0;552,0634731
25/01/21;0000010010000019DR;400202-FGTS 8.0% FOLHA;;1;;;;0;2007,185629
25/01/21;0000010010000019F3;400202-FGTS 8.0% FOLHA;;1;;;;0;1125,748503
25/01/21;0000010010000019GU;400202-FGTS 8.0% FOLHA;;1;;;;0;832,5748503
25/01/21;0000010010000019GV;400202-FGTS 8.0% FOLHA;;1;;;;0;249,1017964
25/01/21;0000010010000019J5;400202-FGTS 8.0% FOLHA;;1;;;;0;1639,388024
25/01/21;0000010010000019L0;400202-FGTS 8.0% FOLHA;;1;;;;0;863,9784431
25/01/21;0000010010000019L1;400222-GFIP - FGTS 8.0% RESC SLD. SAL.;;1;;;;0;30,02035928
25/01/21;0000010010000019N4;400202-FGTS 8.0% FOLHA;;1;;;;0;756,1413174
25/01/21;0000010010000019OR;400202-FGTS 8.0% FOLHA;;1;;;;0;554,5389222
25/01/21;0000010010000019Q5;400202-FGTS 8.0% FOLHA;;1;;;;0;463,0742515
25/01/21;0000010010000019RR;400202-FGTS 8.0% FOLHA;;1;;;;0;330,5389222
25/01/21;0000010010000019SU;400202-FGTS 8.0% FOLHA;;1;;;;0;800
25/01/21;0000010010000019U9;400202-FGTS 8.0% FOLHA;;1;;;;0;173,4131737
25/01/21;0000010010000019UA;400202-FGTS 8.0% FOLHA;;1;;;;0;137,005988
25/01/21;0000010010000019W3;400202-FGTS 8.0% FOLHA;;1;;;;0;1768,865868
25/01/21;0000010010000019W4;400222-GFIP - FGTS 8.0% RESC SLD. SAL.;;1;;;;0;52,69461078
25/01/21;0000010010000019W5;400228-GFIP - FGTS 8.0% RESC 13O. SAL.;;1;;;;0;5,988023952
25/01/21;0000010010000019Z3;400202-FGTS 8.0% FOLHA;;1;;;;0;526,9461078
25/01/21;0000010010000019Z4;400202-FGTS 8.0% FOLHA;;1;;;;0;316,1676647
25/01/21;000001001000001A0Z;400202-FGTS 8.0% FOLHA;;1;;;;0;4647,782036
25/01/21;000001001000001A33;400202-FGTS 8.0% FOLHA;;1;;;;0;697,8047904
25/01/21;000001001000001A34;400202-FGTS 8.0% FOLHA;;1;;;;0;143,7125749
25/01/21;000001001000001A5D;400202-FGTS 8.0% FOLHA;;1;;;;0;842,9808383
25/01/21;000001001000001A78;400202-FGTS 8.0% FOLHA;;1;;;;0;841,1976048
25/01/21;000001001000001A79;400222-GFIP - FGTS 8.0% RESC SLD. SAL.;;1;;;;0;49,82035928
25/01/21;000001001000001A92;400202-FGTS 8.0% FOLHA;;1;;;;0;495,3293413
25/01/21;000001001000001AA3;400202-FGTS 8.0% FOLHA;;1;;;;0;551,7700599
25/01/21;000001001000001ABQ;400202-FGTS 8.0% FOLHA;;1;;;;0;695,2491018
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
25/01/21;000001001000001ACZ;400202-FGTS 8.0% FOLHA;;1;;;;0;230,6982036
25/01/21;000001001000001AEO;400202-FGTS 8.0% FOLHA;;1;;;;0;167,6646707
25/01/21;000001001000001AFY;400202-FGTS 8.0% FOLHA;;1;;;;0;1975,649102
25/01/21;000001001000001AHJ;400202-FGTS 8.0% FOLHA;;1;;;;0;2838,271856
25/01/21;000001001000001AHK;400222-GFIP - FGTS 8.0% RESC SLD. SAL.;;1;;;;0;26,34730539
25/01/21;000001001000001AHL;400228-GFIP - FGTS 8.0% RESC 13O. SAL.;;1;;;;0;4,391616766
25/01/21;000001001000001AHM;400234-GRFC - FGTS 8.0% RESC SLD. SAL.;;1;;;;0;63,23353293
25/01/21;000001001000001AHN;400240-GRFC - FGTS 8.0% RESC 13O. SAL;;1;;;;0;4,391616766
25/01/21;000001001000001AHO;404840-GRFC - VALOR MULTA RESC 40 %;;1;;;;0;183,0838323
25/01/21;000001001000001AKV;400202-FGTS 8.0% FOLHA;;1;;;;0;141,7964072
25/01/21;000001001000001AMA;400202-FGTS 8.0% FOLHA;;1;;;;0;598,6586826
25/01/21;000001001000001AMB;400234-GRFC - FGTS 8.0% RESC SLD. SAL.;;1;;;;0;224,1269461
25/01/21;000001001000001AMC;400240-GRFC - FGTS 8.0% RESC 13O. SAL;;1;;;;0;19,75329341
25/01/21;000001001000001AMD;404840-GRFC - VALOR MULTA RESC 40 %;;1;;;;0;922,9449102
25/01/21;000001001000001AP3;400202-FGTS 8.0% FOLHA;;1;;;;0;2266,08503
25/01/21;000001001000001AQW;400202-FGTS 8.0% FOLHA;;1;;;;0;358,2275449
25/01/21;000001001000001AS6;400202-FGTS 8.0% FOLHA;;1;;;;0;1874,501796
25/01/21;000001001000001AU1;400202-FGTS 8.0% FOLHA;;1;;;;0;1535,107784
25/01/21;000001001000001AU2;400222-GFIP - FGTS 8.0% RESC SLD. SAL.;;1;;;;0;76,64670659
25/01/21;000001001000001AU3;400228-GFIP - FGTS 8.0% RESC 13O. SAL.;;1;;;;0;9,580838323
25/01/21;000001001000001AWF;400202-FGTS 8.0% FOLHA;;1;;;;0;3802,883832
25/01/21;000001001000001AWG;400222-GFIP - FGTS 8.0% RESC SLD. SAL.;;1;;;;0;138,4431138
25/01/21;000001001000001AWH;400228-GFIP - FGTS 8.0% RESC 13O. SAL.;;1;;;;0;9,403592814
25/01/21;000001001000001AZI;400202-FGTS 8.0% FOLHA;;1;;;;0;1622,45988
25/01/21;000001001000001AZJ;400222-GFIP - FGTS 8.0% RESC SLD. SAL.;;1;;;;0;80,47904192
25/01/21;000001001000001AZK;400228-GFIP - FGTS 8.0% RESC 13O. SAL.;;1;;;;0;11,17724551
25/01/21;000001001000001B28;400202-FGTS 8.0% FOLHA;;1;;;;0;664,6706587
25/01/21;000001001000001B29;400202-FGTS 8.0% FOLHA;;1;;;;0;546,1077844
25/01/21;000001001000001B4C;400202-FGTS 8.0% FOLHA;;1;;;;0;4887,317365
25/01/21;000001001000001B4D;400202-FGTS 8.0% FOLHA;;1;;;;0;196,4479042
25/01/21;000001001000001B84;400202-FGTS 8.0% FOLHA;;1;;;;0;3600,470659
25/01/21;000001001000001B85;400202-FGTS 8.0% FOLHA;;1;;;;0;265,9904192
25/01/21;000001001000001B86;400222-GFIP - FGTS 8.0% RESC SLD. SAL.;;1;;;;0;158,6502994
25/01/21;000001001000001B87;400228-GFIP - FGTS 8.0% RESC 13O. SAL.;;1;;;;0;12,96167665
25/01/21;000001001000001BC6;400202-FGTS 8.0% FOLHA;;1;;;;0;1493,611976
25/01/21;000001001000001BC7;400234-GRFC - FGTS 8.0% RESC SLD. SAL.;;1;;;;0;365,108982
25/01/21;000001001000001BC8;400240-GRFC - FGTS 8.0% RESC 13O. SAL;;1;;;;0;23,95209581
25/01/21;000001001000001BC9;404840-GRFC - VALOR MULTA RESC 40 %;;1;;;;0;1468,00479
25/01/21;000001001000001BF6;400202-FGTS 8.0% FOLHA;;1;;;;0;2454,955689
25/01/21;000001001000001BF7;400202-FGTS 8.0% FOLHA;;1;;;;0;210,7784431
25/01/21;000001001000001BHS;400202-FGTS 8.0% FOLHA;;1;;;;0;279,9964072
25/01/21;000001001000001BHT;400202-FGTS 8.0% FOLHA;;1;;;;0;114,9700599
25/01/21;000001001000001BK9;400202-FGTS 8.0% FOLHA;;1;;;;0;1138,91497
25/01/21;000001001000001BMC;400202-FGTS 8.0% FOLHA;;1;;;;0;910,1796407
25/01/21;000001001000001BMD;400202-FGTS 8.0% FOLHA;;1;;;;0;105,3892216
25/01/21;000001001000001BOH;400202-FGTS 8.0% FOLHA;;1;;;;0;8,463473054
;;;;;;;;;
27/01/21;1,1E+15;#NAME?;11112011;1;;;;584,5616766;0
27/01/21;1,1E+15;#NAME?;11112011;1;;;;582,2598802;0
27/01/21;1,1E+15;#NAME?;11112011;1;;;;741,154491;0
CONTA;DESCRICAO;;;;;;;;
21115; - OBRIG. SOCIAIS E TRABALHISTAS A RECOLHER;;;;;;;;
CONTA - 21115005                       - IRRF SOBRE SALARIOS;SALDO ANTERIOR:        3.107.981,12 C;;;;;;;;
;;;;;;;;;
20/01/21;1,1E+15;-PGTO.IRRF FOLHA PAG 122020;11112011;1;;;;209463,1749;0
20/01/21;1,1E+15;-PGTO.IRRF 132020;11112011;1;;;;152420,9856;0
20/01/21;1,1E+15;-DARF FERIAS 122020;11112011;1;;;;15839,00359;0
20/01/21;1,1E+15;#NAME?;11112011;1;;;;7605,330539;0
20/01/21;1,1E+15;#NAME?;11112011;1;;;;1214,007186;0
;;;;;;;;;
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;2184,759281
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;2575,562874
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;1425,324551
25/01/21;1,001E+12;210415-IRRF DESC.NAS FERIAS;;1;;;;0;1143,913772
25/01/21;1,001E+12;210415-IRRF DESC.NAS FERIAS;;1;;;;0;2211,214371
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;28225,84671
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;7154,768862
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;2560,227545
25/01/21;1,001E+12;210415-IRRF DESC.NAS FERIAS;;1;;;;0;514,4766467
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;2905,186826
25/01/21;1,001E+12;210415-IRRF DESC.NAS FERIAS;;1;;;;0;992,9461078
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;15003,02275
DATA;LOTE/SUB/DOC/LINHA;HISTORICO;C/PARTIDA;FILIAL DE ORIGEM;C CUSTO;ITEM CONTA;DIVISAO;DEBITO;CREDITO
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;2571,908982
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;411,1449102
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;552,0898204
25/01/21;1,001E+12;210415-IRRF DESC.NAS FERIAS;;1;;;;0;1101,578443
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;11225,64192
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;1269,508982
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;4901,567665
25/01/21;1,001E+12;210415-IRRF DESC.NAS FERIAS;;1;;;;0;153,8790419
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;1787,17485
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;164,1353293
25/01/21;1,001E+12;210415-IRRF DESC.NAS FERIAS;;1;;;;0;499,7760479
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;924,2742515
25/01/21;1,001E+12;210425-IRRF SALARIOS;;1;;;;0;978,7928144
25/01/21;0000010010000019A9;210415-IRRF DESC.NAS FERIAS;;1;;;;0;718,754491
25/01/21;0000010010000019AA;210425-IRRF SALARIOS;;1;;;;0;6263,136527
25/01/21;0000010010000019AB;210427-IRRF PLR;;1;;;;0;186,1341317
25/01/21;0000010010000019DS;210425-IRRF SALARIOS;;1;;;;0;5476,067066
25/01/21;0000010010000019F4;210425-IRRF SALARIOS;;1;;;;0;2618,389222
25/01/21;0000010010000019F5;210427-IRRF PLR;;1;;;;0;269,9233533
25/01/21;0000010010000019GW;210425-IRRF SALARIOS;;1;;;;0;1613,819162
25/01/21;0000010010000019GX;210425-IRRF SALARIOS;;1;;;;0;727,4071856
25/01/21;0000010010000019GY;210427-IRRF PLR;;1;;;;0;16,81796407
25/01/21;0000010010000019J6;210415-IRRF DESC.NAS FERIAS;;1;;;;0;1218,665868
25/01/21;0000010010000019J7;210425-IRRF SALARIOS;;1;;;;0;2293,191617
25/01/21;0000010010000019L2;210415-IRRF DESC.NAS FERIAS;;1;;;;0;8,192814371
25/01/21;0000010010000019L3;210425-IRRF SALARIOS;;1;;;;0;1095,366467
25/01/21;0000010010000019L4;210427-IRRF PLR;;1;;;;0;408,4994012
25/01/21;0000010010000019N5;210415-IRRF DESC.NAS FERIAS;;1;;;;0;147,3065868
25/01/21;0000010010000019N6;210425-IRRF SALARIOS;;1;;;;0;1057,276647
25/01/21;0000010010000019OS;210425-IRRF SALARIOS;;1;;;;0;1005,335329
25/01/21;0000010010000019Q6;210415-IRRF DESC.NAS FERIAS;;1;;;;0;51,58922156
25/01/21;0000010010000019Q7;210425-IRRF SALARIOS;;1;;;;0;836,7772455
25/01/21;0000010010000019RS;210425-IRRF SALARIOS;;1;;;;0;749,5868263
25/01/21;0000010010000019SV;210425-IRRF SALARIOS;;1;;;;0;1847,838323
25/01/21;0000010010000019SW;210427-IRRF PLR;;1;;;;0;62,37964072
